item_id,neighbor_item_id,similarity
B5561-U5923-H6405,H6112-B4223-L4819,0.0076045627376425855
B5561-U5923-H6405,C7592-K4327-C4329,0.007575757575757576
B5561-U5923-H6405,Q5246-V3658-F5200,0.007547169811320755
B5561-U5923-H6405,J2642-Q8701-I6196,0.007462686567164179
B5561-U5923-H6405,N6524-L6825-S2504,0.007326007326007326
B5561-U5923-H6405,E0365-X4878-R3914,0.007317073170731708
B5561-U5923-H6405,T8691-Y5192-X1021,0.0072992700729927005
B5561-U5923-H6405,D5259-W2013-P4033,0.0072992700729927005
B5561-U5923-H6405,Q3718-R1544-O3138,0.0072992700729927005
B5561-U5923-H6405,B1562-M6961-S8692,0.007194244604316547
B5561-U5923-H6405,T0563-A1026-K9139,0.007168458781362007
B5561-U5923-H6405,K3276-M8820-F5380,0.007017543859649123
B5561-U5923-H6405,H0576-D4182-F2563,0.006968641114982578
B5561-U5923-H6405,L5658-H9256-G0820,0.006880733944954129
B5561-U5923-H6405,M3046-C7110-N1866,0.006600660066006601
B5561-U5923-H6405,D6157-D2311-T8108,0.006578947368421052
B5561-U5923-H6405,N0617-N6563-Q5075,0.006546644844517185
B5561-U5923-H6405,R4767-W9955-T0853,0.006535947712418301
B5561-U5923-H6405,L4048-B3855-V5131,0.006396588486140725
B5561-U5923-H6405,D9970-D3903-Q8427,0.006369426751592357
B5561-U5923-H6405,X2152-K6208-X4283,0.006369426751592357
B5561-U5923-H6405,V2244-D1333-G8740,0.006355932203389831
B5561-U5923-H6405,Q6959-A5713-Z6786,0.006269592476489028
B5561-U5923-H6405,D5427-N0751-Q1130,0.006097560975609756
B5561-U5923-H6405,F7991-T0881-X0989,0.005813953488372093
B5561-U5923-H6405,L2209-Q6198-L6855,0.005714285714285714
B5561-U5923-H6405,U5362-V0635-F6896,0.0056179775280898875
B5561-U5923-H6405,K0686-N2285-Z4902,0.005484460694698354
B5561-U5923-H6405,O0620-C5224-U4708,0.005249343832020997
B5561-U5923-H6405,S6403-A0188-U0762,0.005136986301369863
B5561-U5923-H6405,K8319-S8647-M0532,0.005128205128205128
B5561-U5923-H6405,M5370-D5809-Z3195,0.004918032786885246
B5561-U5923-H6405,C0180-T1767-T5205,0.004866180048661801
B5561-U5923-H6405,B5324-A1255-I6687,0.0048543689320388345
B5561-U5923-H6405,G4582-S5251-T8214,0.004807692307692308
B5561-U5923-H6405,S0200-P2503-I4666,0.0046875
Z5924-S5964-A5758,G1622-B3729-Z1136,0.03389830508474576
Z5924-S5964-A5758,Z6432-X5060-R5530,0.03333333333333333
Z5924-S5964-A5758,S6673-P1894-V6476,0.031914893617021274
Z5924-S5964-A5758,W3946-E6277-J0146,0.027777777777777776
Z5924-S5964-A5758,X4636-S5267-W5390,0.018518518518518517
Z5924-S5964-A5758,O4992-A1802-Y7675,0.015625
Z5924-S5964-A5758,O0137-E6759-M7389,0.013071895424836602
Z5924-S5964-A5758,E0365-X4878-R3914,0.009708737864077669
Z5924-S5964-A5758,A4461-U4745-J5177,0.00823045267489712
Z5924-S5964-A5758,H3068-V9325-H3407,0.00819672131147541
Z5924-S5964-A5758,P1239-R0959-V3509,0.008032128514056224
Z5924-S5964-A5758,S6403-A0188-U0762,0.0079155672823219
Z5924-S5964-A5758,M5370-D5809-Z3195,0.007407407407407408
Z5924-S5964-A5758,N0617-N6563-Q5075,0.007371007371007371
Z5924-S5964-A5758,E7334-H5398-D9246,0.00625
Z5924-S5964-A5758,Y9151-B2202-T0880,0.005825242718446602
Z5924-S5964-A5758,G4582-S5251-T8214,0.0035842293906810036
Z5924-S5964-A5758,Z6402-V8652-T6161,0.001841620626151013
N0617-N6563-Q5075,E7334-H5398-D9246,0.03150912106135987
N0617-N6563-Q5075,H3068-V9325-H3407,0.03018867924528302
N0617-N6563-Q5075,X5260-P6651-V6837,0.021442495126705652
N0617-N6563-Q5075,D8499-E7379-R5312,0.018329938900203666
N0617-N6563-Q5075,Q4362-Y3393-J6498,0.014613778705636743
N0617-N6563-Q5075,R1282-B1594-Z0567,0.013921113689095127
N0617-N6563-Q5075,G4582-S5251-T8214,0.013333333333333334
N0617-N6563-Q5075,A4461-U4745-J5177,0.01282051282051282
N0617-N6563-Q5075,S7194-R4609-M1747,0.012704174228675136
N0617-N6563-Q5075,Y9151-B2202-T0880,0.012376237623762377
N0617-N6563-Q5075,K8319-S8647-M0532,0.011851851851851851
N0617-N6563-Q5075,D0649-I0732-G2173,0.010395010395010396
N0617-N6563-Q5075,P1239-R0959-V3509,0.009157509157509158
N0617-N6563-Q5075,U5362-V0635-F6896,0.008908685968819599
N0617-N6563-Q5075,O0137-E6759-M7389,0.008869179600886918
N0617-N6563-Q5075,Y4659-Z6747-H4040,0.008658008658008658
N0617-N6563-Q5075,G0259-L7093-S6807,0.008291873963515755
N0617-N6563-Q5075,H7938-X0821-C1171,0.008241758241758242
N0617-N6563-Q5075,O4992-A1802-Y7675,0.008064516129032258
N0617-N6563-Q5075,Z6402-V8652-T6161,0.007988380537400145
N0617-N6563-Q5075,S1981-B5545-G6474,0.0078125
N0617-N6563-Q5075,S2580-G3692-Y1716,0.0076726342710997444
N0617-N6563-Q5075,H1746-A8280-Q1300,0.007614213197969543
N0617-N6563-Q5075,Z5924-S5964-A5758,0.007371007371007371
N0617-N6563-Q5075,Q6959-A5713-Z6786,0.007263922518159807
N0617-N6563-Q5075,N0901-V7356-J9118,0.007246376811594203
N0617-N6563-Q5075,X1213-I2153-P5524,0.007211538461538462
N0617-N6563-Q5075,L4048-B3855-V5131,0.007104795737122558
N0617-N6563-Q5075,S3628-O7660-G7707,0.007075471698113208
N0617-N6563-Q5075,G5541-V2382-O2028,0.007042253521126761
N0617-N6563-Q5075,B5561-U5923-H6405,0.006546644844517185
N0617-N6563-Q5075,S3213-O6034-K8808,0.006185567010309278
N0617-N6563-Q5075,C6604-G3039-P4501,0.006060606060606061
N0617-N6563-Q5075,E0365-X4878-R3914,0.005940594059405941
N0617-N6563-Q5075,L5658-H9256-G0820,0.005649717514124294
N0617-N6563-Q5075,E3106-V5153-X0812,0.0056022408963585435
N0617-N6563-Q5075,G9852-S4210-J7185,0.00558659217877095
N0617-N6563-Q5075,P0331-N4890-X4421,0.00554016620498615
N0617-N6563-Q5075,N6802-F5381-E7152,0.0055248618784530384
N0617-N6563-Q5075,P9352-Q8039-E2116,0.005509641873278237
N0617-N6563-Q5075,X9251-I9658-T0988,0.005494505494505495
N0617-N6563-Q5075,H3622-L5318-O1627,0.005449591280653951
N0617-N6563-Q5075,Q4846-K0296-R9914,0.005420054200542005
N0617-N6563-Q5075,H4460-H7589-D2181,0.005420054200542005
N0617-N6563-Q5075,L9136-H7496-J8077,0.005405405405405406
N0617-N6563-Q5075,N9499-L3853-J6345,0.005405405405405406
N0617-N6563-Q5075,Q1859-H0900-E5631,0.005405405405405406
N0617-N6563-Q5075,T9574-M4619-E1833,0.005390835579514825
N0617-N6563-Q5075,O8896-E4881-S9134,0.005369127516778523
N0617-N6563-Q5075,H9156-Q1702-B1433,0.005361930294906166
S1981-B5545-G6474,Z6402-V8652-T6161,0.017902813299232736
S1981-B5545-G6474,S7194-R4609-M1747,0.013927576601671309
S1981-B5545-G6474,B5644-M5019-S7511,0.01327433628318584
S1981-B5545-G6474,V2438-M1885-C7709,0.012121212121212121
S1981-B5545-G6474,H3584-X2076-B5287,0.011904761904761904
S1981-B5545-G6474,M9353-N8030-N7698,0.011834319526627219
S1981-B5545-G6474,E7334-H5398-D9246,0.01182033096926714
S1981-B5545-G6474,U0505-V5219-M2851,0.011764705882352941
S1981-B5545-G6474,H7938-X0821-C1171,0.011695906432748537
S1981-B5545-G6474,I9216-K6383-R2914,0.011695906432748537
S1981-B5545-G6474,R3817-Z7003-U6634,0.011560693641618497
S1981-B5545-G6474,S3552-R1208-N7215,0.011428571428571429
S1981-B5545-G6474,U9278-Z4726-P1656,0.011299435028248588
S1981-B5545-G6474,S0200-P2503-I4666,0.011152416356877323
S1981-B5545-G6474,T4266-N6949-O1063,0.01020408163265306
S1981-B5545-G6474,V1974-G9929-Z9225,0.01015228426395939
S1981-B5545-G6474,S1383-J8188-U0665,0.009868421052631578
S1981-B5545-G6474,M8619-L9716-Y3189,0.00980392156862745
S1981-B5545-G6474,I2068-M6837-Y6235,0.009389671361502348
S1981-B5545-G6474,O4992-A1802-Y7675,0.00936768149882904
S1981-B5545-G6474,X5260-P6651-V6837,0.009174311926605505
S1981-B5545-G6474,X3505-K9014-M3836,0.008658008658008658
S1981-B5545-G6474,S7107-A5550-J8906,0.008547008547008548
S1981-B5545-G6474,S6403-A0188-U0762,0.008264462809917356
S1981-B5545-G6474,N0617-N6563-Q5075,0.0078125
S1981-B5545-G6474,O0137-E6759-M7389,0.007722007722007722
S1981-B5545-G6474,G4582-S5251-T8214,0.007454739084132056
S1981-B5545-G6474,Y4659-Z6747-H4040,0.007407407407407408
S1981-B5545-G6474,A4461-U4745-J5177,0.006756756756756757
S1981-B5545-G6474,D8499-E7379-R5312,0.006578947368421052
S1981-B5545-G6474,M3787-R3015-D6135,0.006514657980456026
S1981-B5545-G6474,Y9151-B2202-T0880,0.0064516129032258064
S1981-B5545-G6474,B5324-A1255-I6687,0.006389776357827476
S1981-B5545-G6474,K8319-S8647-M0532,0.006172839506172839
S1981-B5545-G6474,L5658-H9256-G0820,0.005917159763313609
S1981-B5545-G6474,D1832-I7156-Q1070,0.004987531172069825
S1981-B5545-G6474,D0461-B7061-F7551,0.004705882352941176
S1981-B5545-G6474,O8896-E4881-S9134,0.003616636528028933
S1981-B5545-G6474,R5646-F7150-I1031,0.0033500837520938024
X6606-A1712-B5645,O0137-E6759-M7389,0.015625
X6606-A1712-B5645,E7334-H5398-D9246,0.006779661016949152
X6606-A1712-B5645,N0617-N6563-Q5075,0.005221932114882507
B2833-M0810-D5862,T1215-Z1755-L9918,0.4
T1215-Z1755-L9918,B2833-M0810-D5862,0.4
E2966-G7968-M0578,L6271-S8105-B9539,0.23076923076923078
E2966-G7968-M0578,E8970-J9648-S1362,0.2
E2966-G7968-M0578,J4607-U7389-Y7490,0.18181818181818182
E2966-G7968-M0578,L4954-J8860-E8793,0.15384615384615385
E2966-G7968-M0578,N3601-W6632-Q2584,0.09090909090909091
N3601-W6632-Q2584,C9219-A0359-Q1266,0.16666666666666666
N3601-W6632-Q2584,V4014-N4264-N3022,0.13333333333333333
N3601-W6632-Q2584,J5863-U5335-I2087,0.1111111111111111
N3601-W6632-Q2584,J7612-N6875-G0653,0.1111111111111111
N3601-W6632-Q2584,Y3061-B5999-R0397,0.09523809523809523
N3601-W6632-Q2584,T1603-R4746-Q6136,0.09523809523809523
N3601-W6632-Q2584,E2966-G7968-M0578,0.09090909090909091
H1928-B5796-I0908,L6305-P6247-D8299,0.4
L6305-P6247-D8299,H1928-B5796-I0908,0.4
D0461-B7061-F7551,T3625-X3388-M6574,0.02608695652173913
D0461-B7061-F7551,A9731-R2467-C3980,0.023972602739726026
D0461-B7061-F7551,Q2353-K5927-D7530,0.02097902097902098
D0461-B7061-F7551,G7035-L5564-V0590,0.017985611510791366
D0461-B7061-F7551,S3213-O6034-K8808,0.017857142857142856
D0461-B7061-F7551,V0613-W1955-T9086,0.01639344262295082
D0461-B7061-F7551,H4430-J9704-W7483,0.014388489208633094
D0461-B7061-F7551,L5658-H9256-G0820,0.01366742596810934
D0461-B7061-F7551,I6939-V1505-Y7469,0.012953367875647668
D0461-B7061-F7551,X6215-H0978-Z7031,0.011857707509881422
D0461-B7061-F7551,V6283-M1853-D3821,0.011560693641618497
D0461-B7061-F7551,L2209-Q6198-L6855,0.011299435028248588
D0461-B7061-F7551,A9799-E4588-O1794,0.010830324909747292
D0461-B7061-F7551,Q3718-R1544-O3138,0.010752688172043012
D0461-B7061-F7551,E1612-L0786-F5510,0.010676156583629894
D0461-B7061-F7551,A9094-M9230-M4654,0.010380622837370242
D0461-B7061-F7551,U1197-L5747-O4499,0.010050251256281407
D0461-B7061-F7551,G1466-I9750-N7087,0.009900990099009901
D0461-B7061-F7551,F9442-D2824-Y5604,0.00964630225080386
D0461-B7061-F7551,E0365-X4878-R3914,0.00963855421686747
D0461-B7061-F7551,B5561-U5923-H6405,0.009596928982725527
D0461-B7061-F7551,F8401-U9649-D3284,0.009523809523809525
D0461-B7061-F7551,D9970-D3903-Q8427,0.009404388714733543
D0461-B7061-F7551,A7014-J1455-E8299,0.009404388714733543
D0461-B7061-F7551,Y2451-R6308-J6334,0.009404388714733543
D0461-B7061-F7551,K0686-N2285-Z4902,0.009074410163339383
D0461-B7061-F7551,H3068-V9325-H3407,0.008830022075055188
D0461-B7061-F7551,J1929-N3749-N5360,0.008797653958944282
D0461-B7061-F7551,S2580-G3692-Y1716,0.008658008658008658
D0461-B7061-F7551,S7194-R4609-M1747,0.008602150537634409
D0461-B7061-F7551,F7991-T0881-X0989,0.008595988538681949
D0461-B7061-F7551,S0200-P2503-I4666,0.007763975155279503
D0461-B7061-F7551,K8127-O5681-P0111,0.007462686567164179
D0461-B7061-F7551,H1008-K7582-V2056,0.007462686567164179
D0461-B7061-F7551,Q9730-T8949-Q0815,0.007434944237918215
D0461-B7061-F7551,E8230-U1193-G8361,0.007407407407407408
D0461-B7061-F7551,V2178-K7260-I7977,0.007407407407407408
D0461-B7061-F7551,X0117-L6909-R6130,0.007380073800738007
D0461-B7061-F7551,I9669-R1357-Z7337,0.007352941176470588
D0461-B7061-F7551,L2125-D2288-C3460,0.0072992700729927005
D0461-B7061-F7551,A9562-W3497-F1112,0.007246376811594203
D0461-B7061-F7551,Q4896-S4508-G4903,0.007246376811594203
D0461-B7061-F7551,X4309-W6433-Q9379,0.007220216606498195
D0461-B7061-F7551,B5324-A1255-I6687,0.007194244604316547
D0461-B7061-F7551,P9736-X9049-L4871,0.007194244604316547
D0461-B7061-F7551,P5507-Z7643-Y6687,0.007168458781362007
D0461-B7061-F7551,M8435-Q0385-P6615,0.0071174377224199285
D0461-B7061-F7551,L1879-I5939-E0466,0.0071174377224199285
D0461-B7061-F7551,R6726-C2418-V5020,0.0071174377224199285
D0461-B7061-F7551,E1315-T5317-X4781,0.006968641114982578
H3068-V9325-H3407,X5260-P6651-V6837,0.05571847507331378
H3068-V9325-H3407,E7334-H5398-D9246,0.04805491990846682
H3068-V9325-H3407,N0617-N6563-Q5075,0.03018867924528302
H3068-V9325-H3407,Z8805-M1601-C3471,0.026905829596412557
H3068-V9325-H3407,C1522-U9064-B2137,0.023148148148148147
H3068-V9325-H3407,D1832-I7156-Q1070,0.02122641509433962
H3068-V9325-H3407,L5658-H9256-G0820,0.01928374655647383
H3068-V9325-H3407,E5484-S9048-T9815,0.018867924528301886
H3068-V9325-H3407,S7194-R4609-M1747,0.01808785529715762
H3068-V9325-H3407,D5427-N0751-Q1130,0.01556420233463035
H3068-V9325-H3407,D8499-E7379-R5312,0.015105740181268883
H3068-V9325-H3407,X4636-S5267-W5390,0.013468013468013467
H3068-V9325-H3407,P4581-F0993-C3536,0.012987012987012988
H3068-V9325-H3407,A4461-U4745-J5177,0.012944983818770227
H3068-V9325-H3407,P3992-Y0414-S2162,0.012448132780082987
H3068-V9325-H3407,G4582-S5251-T8214,0.012448132780082987
H3068-V9325-H3407,D1735-Y5057-E7616,0.012396694214876033
H3068-V9325-H3407,Y4910-G0378-R9699,0.010958904109589041
H3068-V9325-H3407,D1577-A2029-M5328,0.010471204188481676
H3068-V9325-H3407,S7680-F3958-Y4026,0.01020408163265306
H3068-V9325-H3407,T8861-V5347-V7319,0.010101010101010102
H3068-V9325-H3407,T7162-N9563-C4854,0.010050251256281407
H3068-V9325-H3407,K3931-V7652-Q2338,0.010050251256281407
H3068-V9325-H3407,V0054-D8533-L0704,0.010050251256281407
H3068-V9325-H3407,Y4659-Z6747-H4040,0.010033444816053512
H3068-V9325-H3407,D4878-P0392-V7061,0.01
H3068-V9325-H3407,V2244-D1333-G8740,0.009950248756218905
H3068-V9325-H3407,W6278-D5171-E3888,0.009900990099009901
H3068-V9325-H3407,N3625-T9582-D0861,0.009900990099009901
H3068-V9325-H3407,Q7222-O5550-A3372,0.009900990099009901
H3068-V9325-H3407,L4761-K4592-N6453,0.00980392156862745
H3068-V9325-H3407,T1355-B9605-Q7415,0.00975609756097561
H3068-V9325-H3407,S6403-A0188-U0762,0.009746588693957114
H3068-V9325-H3407,T1167-O3523-R2349,0.009708737864077669
H3068-V9325-H3407,W0997-R2754-R9115,0.009708737864077669
H3068-V9325-H3407,R0808-J0341-D9727,0.00966183574879227
H3068-V9325-H3407,A7319-V3195-L3502,0.009615384615384616
H3068-V9325-H3407,K7544-P6649-V1106,0.009478672985781991
H3068-V9325-H3407,L9764-E2569-X3998,0.009389671361502348
H3068-V9325-H3407,K4792-F2814-Y9406,0.009259259259259259
H3068-V9325-H3407,D9115-G0265-M2856,0.009174311926605505
H3068-V9325-H3407,C6604-G3039-P4501,0.00906344410876133
H3068-V9325-H3407,R1100-E7538-O5547,0.00904977375565611
H3068-V9325-H3407,S1383-J8188-U0665,0.008982035928143712
H3068-V9325-H3407,B5561-U5923-H6405,0.008948545861297539
H3068-V9325-H3407,D0461-B7061-F7551,0.008830022075055188
H3068-V9325-H3407,L5482-R0252-E5524,0.00881057268722467
H3068-V9325-H3407,M3046-C7110-N1866,0.008547008547008548
H3068-V9325-H3407,D6157-D2311-T8108,0.00851063829787234
H3068-V9325-H3407,A3837-I0624-Q8887,0.008403361344537815
J6039-I2234-B9048,Q4908-J0426-V5983,0.10204081632653061
J6039-I2234-B9048,M2590-A1856-I1129,0.08108108108108109
J6039-I2234-B9048,F9200-O6262-Y4931,0.06818181818181818
J6039-I2234-B9048,M3649-Q3849-W8324,0.05714285714285714
J6039-I2234-B9048,Y6733-H2223-X5029,0.05714285714285714
Q4908-J0426-V5983,F9200-O6262-Y4931,0.10869565217391304
Q4908-J0426-V5983,J6039-I2234-B9048,0.10204081632653061
A4461-U4745-J5177,M5370-D5809-Z3195,0.030065359477124184
A4461-U4745-J5177,Z6402-V8652-T6161,0.026573426573426574
A4461-U4745-J5177,G4582-S5251-T8214,0.013289036544850499
A4461-U4745-J5177,H3068-V9325-H3407,0.012944983818770227
A4461-U4745-J5177,S2580-G3692-Y1716,0.012835472578763127
A4461-U4745-J5177,N0617-N6563-Q5075,0.01282051282051282
A4461-U4745-J5177,B2847-B6209-V8324,0.012684989429175475
A4461-U4745-J5177,D0535-R6557-E9117,0.011647254575707155
A4461-U4745-J5177,L4048-B3855-V5131,0.0109375
A4461-U4745-J5177,U1640-Q2097-Z4869,0.01079913606911447
A4461-U4745-J5177,C0180-T1767-T5205,0.008576329331046312
A4461-U4745-J5177,B5324-A1255-I6687,0.008561643835616438
A4461-U4745-J5177,X5260-P6651-V6837,0.008347245409015025
A4461-U4745-J5177,W1184-A5270-L7869,0.008281573498964804
A4461-U4745-J5177,Z5924-S5964-A5758,0.00823045267489712
A4461-U4745-J5177,J1689-E3078-Z9442,0.008146639511201629
A4461-U4745-J5177,R5646-F7150-I1031,0.008083140877598153
A4461-U4745-J5177,O0137-E6759-M7389,0.007532956685499058
A4461-U4745-J5177,E7334-H5398-D9246,0.007173601147776184
A4461-U4745-J5177,S1981-B5545-G6474,0.006756756756756757
A4461-U4745-J5177,V5319-N5706-Y2629,0.006535947712418301
A4461-U4745-J5177,X0540-M3580-T9370,0.0064516129032258064
A4461-U4745-J5177,S7194-R4609-M1747,0.006309148264984227
A4461-U4745-J5177,L5457-G8603-Q5998,0.006263048016701462
A4461-U4745-J5177,T0305-S4530-R4442,0.006224066390041493
A4461-U4745-J5177,V2244-D1333-G8740,0.006191950464396285
A4461-U4745-J5177,U3230-X6148-S5533,0.006172839506172839
A4461-U4745-J5177,G0259-L7093-S6807,0.005847953216374269
A4461-U4745-J5177,O4992-A1802-Y7675,0.005706134094151213
A4461-U4745-J5177,M3787-R3015-D6135,0.005172413793103448
A4461-U4745-J5177,S0200-P2503-I4666,0.004914004914004914
A4461-U4745-J5177,L5658-H9256-G0820,0.004909983633387889
A4461-U4745-J5177,P1239-R0959-V3509,0.004777070063694267
A4461-U4745-J5177,B1961-N8249-V1993,0.0045662100456621
A4461-U4745-J5177,S9376-V6923-H9717,0.0045662100456621
A4461-U4745-J5177,L9354-B6962-S6637,0.004555808656036446
A4461-U4745-J5177,T5203-M0778-Y4615,0.004545454545454545
A4461-U4745-J5177,L4168-C1566-V6947,0.004524886877828055
A4461-U4745-J5177,B5593-V1238-C7109,0.004514672686230248
A4461-U4745-J5177,I9216-K6383-R2914,0.0044943820224719105
A4461-U4745-J5177,Z9224-S9414-M4339,0.0044742729306487695
A4461-U4745-J5177,X5105-N8635-F3115,0.0044742729306487695
A4461-U4745-J5177,Y3967-J0935-O1591,0.004434589800443459
A4461-U4745-J5177,J8540-A6331-D9102,0.004424778761061947
A4461-U4745-J5177,H9156-Q1702-B1433,0.004415011037527594
A4461-U4745-J5177,C2016-W5496-H1448,0.004415011037527594
A4461-U4745-J5177,H2034-T5439-O4938,0.004405286343612335
A4461-U4745-J5177,D7449-H0627-L9845,0.004405286343612335
A4461-U4745-J5177,Z3200-T8202-P2558,0.004366812227074236
A4461-U4745-J5177,W8113-L4738-K5074,0.004366812227074236
R5646-F7150-I1031,K0686-N2285-Z4902,0.015341701534170154
R5646-F7150-I1031,Z6402-V8652-T6161,0.014482758620689656
R5646-F7150-I1031,D6674-Y3736-G8796,0.013937282229965157
R5646-F7150-I1031,M3787-R3015-D6135,0.010344827586206896
R5646-F7150-I1031,M5370-D5809-Z3195,0.010217113665389528
R5646-F7150-I1031,R9617-F3422-S5416,0.009746588693957114
R5646-F7150-I1031,A4461-U4745-J5177,0.008083140877598153
R5646-F7150-I1031,S0200-P2503-I4666,0.007361963190184049
R5646-F7150-I1031,U1197-L5747-O4499,0.007017543859649123
R5646-F7150-I1031,B5324-A1255-I6687,0.006802721088435374
R5646-F7150-I1031,J5174-V5279-P8768,0.006711409395973154
R5646-F7150-I1031,Z2464-K8022-C4939,0.006535947712418301
R5646-F7150-I1031,P3992-Y0414-S2162,0.006147540983606557
R5646-F7150-I1031,J1929-N3749-N5360,0.005847953216374269
R5646-F7150-I1031,G0259-L7093-S6807,0.005822416302765648
R5646-F7150-I1031,V6283-M1853-D3821,0.005780346820809248
R5646-F7150-I1031,M8322-B1097-Y6581,0.0055658627087198514
R5646-F7150-I1031,D8499-E7379-R5312,0.005172413793103448
R5646-F7150-I1031,D0535-R6557-E9117,0.004934210526315789
R5646-F7150-I1031,Y6763-P9515-O3584,0.004885993485342019
R5646-F7150-I1031,V2244-D1333-G8740,0.004615384615384616
R5646-F7150-I1031,O6807-R2744-T2474,0.004524886877828055
R5646-F7150-I1031,N5538-E4965-G1930,0.004454342984409799
R5646-F7150-I1031,W3144-J0455-F8268,0.0044444444444444444
R5646-F7150-I1031,F9922-K2806-Y6788,0.004434589800443459
R5646-F7150-I1031,K3563-O1427-Z3404,0.004415011037527594
R5646-F7150-I1031,X6215-H0978-Z7031,0.004405286343612335
R5646-F7150-I1031,U3387-F7427-Q2019,0.00437636761487965
R5646-F7150-I1031,O9638-W7834-X0417,0.004357298474945534
R5646-F7150-I1031,A4582-C1014-Z8907,0.004357298474945534
R5646-F7150-I1031,E4525-R7433-G7324,0.004357298474945534
R5646-F7150-I1031,Z5012-Z1018-V2250,0.004329004329004329
R5646-F7150-I1031,G9647-K0136-R8294,0.00423728813559322
R5646-F7150-I1031,H1746-A8280-Q1300,0.0041841004184100415
R5646-F7150-I1031,M8619-L9716-Y3189,0.004158004158004158
R5646-F7150-I1031,L5457-G8603-Q5998,0.004140786749482402
R5646-F7150-I1031,N9205-U7197-C5339,0.004140786749482402
R5646-F7150-I1031,F8401-U9649-D3284,0.004098360655737705
R5646-F7150-I1031,N4359-O6481-C1194,0.004016064257028112
R5646-F7150-I1031,B5644-M5019-S7511,0.003968253968253968
R5646-F7150-I1031,G5541-V2382-O2028,0.00392156862745098
R5646-F7150-I1031,R1282-B1594-Z0567,0.003861003861003861
R5646-F7150-I1031,T3625-X3388-M6574,0.003816793893129771
R5646-F7150-I1031,O0620-C5224-U4708,0.0035778175313059034
R5646-F7150-I1031,D4504-F4030-D2793,0.0034602076124567475
R5646-F7150-I1031,S1981-B5545-G6474,0.0033500837520938024
R5646-F7150-I1031,L5658-H9256-G0820,0.0032520325203252032
R5646-F7150-I1031,P1239-R0959-V3509,0.0031645569620253164
R5646-F7150-I1031,L4048-B3855-V5131,0.0030864197530864196
R5646-F7150-I1031,B5561-U5923-H6405,0.0028735632183908046
M5271-X6498-A4791,U1929-B8127-V3164,0.2222222222222222
U1929-B8127-V3164,M5271-X6498-A4791,0.2222222222222222
M3046-C7110-N1866,Q1479-A3987-V0459,0.041666666666666664
M3046-C7110-N1866,M1452-V6591-W3239,0.04081632653061224
M3046-C7110-N1866,E5274-I4158-M1716,0.0375
M3046-C7110-N1866,U3285-S6705-H6940,0.029411764705882353
M3046-C7110-N1866,Y4659-Z6747-H4040,0.0196078431372549
M3046-C7110-N1866,C6604-G3039-P4501,0.010752688172043012
M3046-C7110-N1866,H3068-V9325-H3407,0.008547008547008548
M3046-C7110-N1866,S7194-R4609-M1747,0.008130081300813009
M3046-C7110-N1866,L4048-B3855-V5131,0.00784313725490196
M3046-C7110-N1866,D1832-I7156-Q1070,0.007017543859649123
M3046-C7110-N1866,B5561-U5923-H6405,0.006600660066006601
M3046-C7110-N1866,D0461-B7061-F7551,0.006472491909385114
M3046-C7110-N1866,G4582-S5251-T8214,0.004842615012106538
M3046-C7110-N1866,Y9151-B2202-T0880,0.003952569169960474
D4504-F4030-D2793,R2622-L3854-O6816,0.047619047619047616
D4504-F4030-D2793,J1929-N3749-N5360,0.03773584905660377
D4504-F4030-D2793,Q5817-M3456-R9661,0.017142857142857144
D4504-F4030-D2793,H9674-Q3066-T8299,0.014423076923076924
D4504-F4030-D2793,J5477-E9281-Q9634,0.013513513513513514
D4504-F4030-D2793,I8067-V3173-C4687,0.013333333333333334
D4504-F4030-D2793,K7068-V5705-V4737,0.013071895424836602
D4504-F4030-D2793,X5260-P6651-V6837,0.013029315960912053
D4504-F4030-D2793,E2659-Y7173-S6089,0.0125
D4504-F4030-D2793,E1315-T5317-X4781,0.012269938650306749
D4504-F4030-D2793,N9004-G2380-A8953,0.011627906976744186
D4504-F4030-D2793,S6673-P1894-V6476,0.01098901098901099
D4504-F4030-D2793,N0925-G9360-G4108,0.010416666666666666
D4504-F4030-D2793,S7107-A5550-J8906,0.009302325581395349
D4504-F4030-D2793,S2621-X3675-J0678,0.008583690987124463
D4504-F4030-D2793,U6683-Y8440-B2640,0.007168458781362007
D4504-F4030-D2793,L5658-H9256-G0820,0.006269592476489028
D4504-F4030-D2793,X6215-H0978-Z7031,0.0051813471502590676
D4504-F4030-D2793,O4992-A1802-Y7675,0.004878048780487805
D4504-F4030-D2793,K8319-S8647-M0532,0.004273504273504274
D4504-F4030-D2793,M5370-D5809-Z3195,0.004056795131845842
D4504-F4030-D2793,R5646-F7150-I1031,0.0034602076124567475
D4504-F4030-D2793,Z6402-V8652-T6161,0.0034158838599487617
D4504-F4030-D2793,G4582-S5251-T8214,0.002162162162162162
Q9093-R3473-E0839,R1375-E1309-D6989,0.07407407407407407
R1375-E1309-D6989,Q9093-R3473-E0839,0.07407407407407407
D8499-E7379-R5312,D0649-I0732-G2173,0.022222222222222223
D8499-E7379-R5312,N0617-N6563-Q5075,0.018329938900203666
D8499-E7379-R5312,U0755-E6102-T8573,0.017341040462427744
D8499-E7379-R5312,S6673-P1894-V6476,0.016304347826086956
D8499-E7379-R5312,H3068-V9325-H3407,0.015105740181268883
D8499-E7379-R5312,P1239-R0959-V3509,0.01488095238095238
